2025-01-28 13:18:00.083042 | 1003 | Small Coca-Cola® Float | 2.94
2025-01-28 14:18:55.864010 | 3692 | Small Coca-Cola® Float | 3.69
2025-01-28 14:18:55.864010 | 3692 | Small Fanta® Orange Float | 3.69
2025-01-28 14:18:55.864010 | 3692 | Small Dr Pepper® Float | 3.69
2025-01-28 14:18:55.864010 | 3692 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:18:55.864010 | 3692 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 14:18:58.054848 | 3693 | Small Coca-Cola® Float | 3.29
2025-01-28 14:18:58.054848 | 3693 | Small Fanta® Orange Float | 3.29
2025-01-28 14:18:58.054848 | 3693 | Small Dr Pepper® Float | 3.29
2025-01-28 14:18:58.054848 | 3693 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 14:18:58.054848 | 3693 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 14:18:59.778810 | 3694 | Small Coca-Cola® Float | 4.29
2025-01-28 14:18:59.778810 | 3694 | Small Fanta® Orange Float | 4.29
2025-01-28 14:18:59.778810 | 3694 | Small Dr Pepper® Float | 4.29
2025-01-28 14:18:59.778810 | 3694 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:18:59.778810 | 3694 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 14:19:01.677747 | 3695 | Small Coca-Cola® Float | 4.89
2025-01-28 14:19:01.677747 | 3695 | Small Fanta® Orange Float | 4.89
2025-01-28 14:19:01.677747 | 3695 | Small Dr Pepper® Float | 4.89
2025-01-28 14:19:01.677747 | 3695 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:01.677747 | 3695 | Small BARQ’S® Root Beer Float | 4.89
2025-01-28 14:19:03.597580 | 3696 | Small Coca-Cola® Float | No price
2025-01-28 14:19:03.597580 | 3696 | Small Fanta® Orange Float | No price
2025-01-28 14:19:03.597580 | 3696 | Small Dr Pepper® Float | No price
2025-01-28 14:19:03.597580 | 3696 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:19:03.597580 | 3696 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:19:05.355522 | 3697 | Small Coca-Cola® Float | 4.24
2025-01-28 14:19:05.355522 | 3697 | Small Fanta® Orange Float | 4.24
2025-01-28 14:19:05.355522 | 3697 | Small Dr Pepper® Float | 4.24
2025-01-28 14:19:05.355522 | 3697 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:05.355522 | 3697 | Small BARQ’S® Root Beer Float | 4.24
2025-01-28 14:19:07.029695 | 3700 | Small Coca-Cola® Float | 3.49
2025-01-28 14:19:07.029695 | 3700 | Small Fanta® Orange Float | 3.49
2025-01-28 14:19:07.029695 | 3700 | Small Dr Pepper® Float | 3.49
2025-01-28 14:19:07.029695 | 3700 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 14:19:07.029695 | 3700 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 14:19:08.949369 | 3701 | Small Coca-Cola® Float | 4.18
2025-01-28 14:19:08.949369 | 3701 | Small Fanta® Orange Float | 4.18
2025-01-28 14:19:08.949369 | 3701 | Small Dr Pepper® Float | 4.18
2025-01-28 14:19:08.949369 | 3701 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 14:19:08.949369 | 3701 | Small BARQ’S® Root Beer Float | 4.18
2025-01-28 14:19:10.888798 | 3703 | Small Coca-Cola® Float | 4.19
2025-01-28 14:19:10.888798 | 3703 | Small Fanta® Orange Float | 4.19
2025-01-28 14:19:10.888798 | 3703 | Small Dr Pepper® Float | 4.19
2025-01-28 14:19:10.888798 | 3703 | Jr. Deluxe Cheeseburger | 2.99
2025-01-28 14:19:10.888798 | 3703 | Small BARQ’S® Root Beer Float | 4.19
2025-01-28 14:19:12.607287 | 3704 | Small Coca-Cola® Float | 4.49
2025-01-28 14:19:12.607287 | 3704 | Small Fanta® Orange Float | 4.49
2025-01-28 14:19:12.607287 | 3704 | Small Dr Pepper® Float | 4.49
2025-01-28 14:19:12.607287 | 3704 | Jr. Deluxe Cheeseburger | 2.29
2025-01-28 14:19:12.607287 | 3704 | Small BARQ’S® Root Beer Float | 4.49
2025-01-28 14:19:14.820173 | 3707 | Small Coca-Cola® Float | 4.04
2025-01-28 14:19:14.820173 | 3707 | Small Fanta® Orange Float | 4.04
2025-01-28 14:19:14.820173 | 3707 | Small Dr Pepper® Float | 4.04
2025-01-28 14:19:14.820173 | 3707 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:14.820173 | 3707 | Small BARQ’S® Root Beer Float | 4.04
2025-01-28 14:19:16.724559 | 3708 | Small Coca-Cola® Float | 3.89
2025-01-28 14:19:16.724559 | 3708 | Small Fanta® Orange Float | 3.89
2025-01-28 14:19:16.724559 | 3708 | Small Dr Pepper® Float | 3.89
2025-01-28 14:19:16.724559 | 3708 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:16.724559 | 3708 | Small BARQ’S® Root Beer Float | 3.89
2025-01-28 14:19:18.274823 | 3709 | Small Coca-Cola® Float | 4.49
2025-01-28 14:19:18.274823 | 3709 | Small Fanta® Orange Float | 4.49
2025-01-28 14:19:18.274823 | 3709 | Small Dr Pepper® Float | 4.49
2025-01-28 14:19:18.274823 | 3709 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:18.274823 | 3709 | Small BARQ’S® Root Beer Float | 4.49
2025-01-28 14:19:20.166338 | 3710 | Small Coca-Cola® Float | No price
2025-01-28 14:19:20.166338 | 3710 | Small Fanta® Orange Float | No price
2025-01-28 14:19:20.166338 | 3710 | Small Dr Pepper® Float | No price
2025-01-28 14:19:20.166338 | 3710 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:19:20.166338 | 3710 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:19:21.837280 | 3711 | Small Coca-Cola® Float | 3.84
2025-01-28 14:19:21.837280 | 3711 | Small Fanta® Orange Float | 3.84
2025-01-28 14:19:21.837280 | 3711 | Small Dr Pepper® Float | 3.84
2025-01-28 14:19:21.837280 | 3711 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:21.837280 | 3711 | Small BARQ’S® Root Beer Float | 3.84
2025-01-28 14:19:23.495570 | 3712 | Small Coca-Cola® Float | 4.69
2025-01-28 14:19:23.495570 | 3712 | Small Fanta® Orange Float | 4.69
2025-01-28 14:19:23.495570 | 3712 | Small Dr Pepper® Float | 4.69
2025-01-28 14:19:23.495570 | 3712 | Jr. Deluxe Cheeseburger | 3.59
2025-01-28 14:19:23.495570 | 3712 | Small BARQ’S® Root Beer Float | 4.69
2025-01-28 14:19:25.320602 | 3713 | Small Coca-Cola® Float | 3.29
2025-01-28 14:19:25.320602 | 3713 | Small Fanta® Orange Float | 3.29
2025-01-28 14:19:25.320602 | 3713 | Small Dr Pepper® Float | 3.29
2025-01-28 14:19:25.320602 | 3713 | Jr. Deluxe Cheeseburger | 2.99
2025-01-28 14:19:25.320602 | 3713 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 14:19:26.705824 | 3714 | Small Coca-Cola® Float | No price
2025-01-28 14:19:26.705824 | 3714 | Small Fanta® Orange Float | No price
2025-01-28 14:19:26.705824 | 3714 | Small Dr Pepper® Float | No price
2025-01-28 14:19:26.705824 | 3714 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:19:26.705824 | 3714 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:19:28.451480 | 3715 | Small Coca-Cola® Float | 4.29
2025-01-28 14:19:28.451480 | 3715 | Small Fanta® Orange Float | 4.29
2025-01-28 14:19:28.451480 | 3715 | Small Dr Pepper® Float | 4.29
2025-01-28 14:19:28.451480 | 3715 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:28.451480 | 3715 | Small BARQ’S® Root Beer Float | 4.29
2025-01-28 14:19:30.129659 | 3716 | Small Coca-Cola® Float | 3.29
2025-01-28 14:19:30.129659 | 3716 | Small Fanta® Orange Float | 3.29
2025-01-28 14:19:30.129659 | 3716 | Small Dr Pepper® Float | 3.29
2025-01-28 14:19:30.129659 | 3716 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 14:19:30.129659 | 3716 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 14:19:31.960006 | 3717 | Small Coca-Cola® Float | 3.69
2025-01-28 14:19:31.960006 | 3717 | Small Fanta® Orange Float | 3.69
2025-01-28 14:19:31.960006 | 3717 | Small Dr Pepper® Float | 3.69
2025-01-28 14:19:31.960006 | 3717 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 14:19:31.960006 | 3717 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 14:19:33.409485 | 3718 | Small Coca-Cola® Float | 3.89
2025-01-28 14:19:33.409485 | 3718 | Small Fanta® Orange Float | 3.89
2025-01-28 14:19:33.409485 | 3718 | Small Dr Pepper® Float | 3.89
2025-01-28 14:19:33.409485 | 3718 | Jr. Deluxe Cheeseburger | 2.69
2025-01-28 14:19:33.409485 | 3718 | Small BARQ’S® Root Beer Float | 3.89
2025-01-28 14:19:35.654506 | 3719 | Small Coca-Cola® Float | 4.19
2025-01-28 14:19:35.654506 | 3719 | Small Fanta® Orange Float | 4.19
2025-01-28 14:19:35.654506 | 3719 | Small Dr Pepper® Float | 4.19
2025-01-28 14:19:35.654506 | 3719 | Jr. Deluxe Cheeseburger | 2.09
2025-01-28 14:19:35.654506 | 3719 | Small BARQ’S® Root Beer Float | 4.19
2025-01-28 14:19:40.870553 | 3720 | Small Coca-Cola® Float | No price
2025-01-28 14:19:40.870553 | 3720 | Small Fanta® Orange Float | No price
2025-01-28 14:19:40.870553 | 3720 | Small Dr Pepper® Float | No price
2025-01-28 14:19:40.870553 | 3720 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:19:40.870553 | 3720 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:19:42.702823 | 3721 | Small Coca-Cola® Float | 4.09
2025-01-28 14:19:42.702823 | 3721 | Small Fanta® Orange Float | 4.09
2025-01-28 14:19:42.702823 | 3721 | Small Dr Pepper® Float | 4.09
2025-01-28 14:19:42.702823 | 3721 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 14:19:42.702823 | 3721 | Small BARQ’S® Root Beer Float | 4.09
2025-01-28 14:19:44.882539 | 3722 | Small Coca-Cola® Float | 3.29
2025-01-28 14:19:44.882539 | 3722 | Small Fanta® Orange Float | 3.29
2025-01-28 14:19:44.882539 | 3722 | Small Dr Pepper® Float | 3.29
2025-01-28 14:19:44.882539 | 3722 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 14:19:44.882539 | 3722 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 14:19:46.744499 | 3723 | Small Coca-Cola® Float | 3.88
2025-01-28 14:19:46.744499 | 3723 | Small Fanta® Orange Float | 3.88
2025-01-28 14:19:46.744499 | 3723 | Small Dr Pepper® Float | 3.88
2025-01-28 14:19:46.744499 | 3723 | Jr. Deluxe Cheeseburger | 1.69
2025-01-28 14:19:46.744499 | 3723 | Small BARQ’S® Root Beer Float | 3.88
2025-01-28 14:19:48.494514 | 3724 | Small Coca-Cola® Float | 4.09
2025-01-28 14:19:48.494514 | 3724 | Small Fanta® Orange Float | 4.09
2025-01-28 14:19:48.494514 | 3724 | Small Dr Pepper® Float | 4.09
2025-01-28 14:19:48.494514 | 3724 | Jr. Deluxe Cheeseburger | 3.29
2025-01-28 14:19:48.494514 | 3724 | Small BARQ’S® Root Beer Float | 4.09
2025-01-28 14:19:50.584362 | 3725 | Small Coca-Cola® Float | 3.84
2025-01-28 14:19:50.584362 | 3725 | Small Fanta® Orange Float | 3.84
2025-01-28 14:19:50.584362 | 3725 | Small Dr Pepper® Float | 3.84
2025-01-28 14:19:50.584362 | 3725 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:19:50.584362 | 3725 | Small BARQ’S® Root Beer Float | 3.84
2025-01-28 14:19:52.406556 | 3726 | Small Coca-Cola® Float | 3.38
2025-01-28 14:19:52.406556 | 3726 | Small Fanta® Orange Float | 3.38
2025-01-28 14:19:52.406556 | 3726 | Small Dr Pepper® Float | 3.38
2025-01-28 14:19:52.406556 | 3726 | Jr. Deluxe Cheeseburger | 2.99
2025-01-28 14:19:52.406556 | 3726 | Small BARQ’S® Root Beer Float | 3.38
2025-01-28 14:19:53.954338 | 3729 | Small Coca-Cola® Float | 4.69
2025-01-28 14:19:53.954338 | 3729 | Small Fanta® Orange Float | 4.69
2025-01-28 14:19:53.954338 | 3729 | Small Dr Pepper® Float | 4.69
2025-01-28 14:19:53.954338 | 3729 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:19:53.954338 | 3729 | Small BARQ’S® Root Beer Float | 4.69
2025-01-28 14:20:00.484342 | 3730 | Small Coca-Cola® Float | 3.99
2025-01-28 14:20:00.484342 | 3730 | Small Fanta® Orange Float | 3.99
2025-01-28 14:20:00.484342 | 3730 | Small Dr Pepper® Float | 3.99
2025-01-28 14:20:00.484342 | 3730 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 14:20:00.484342 | 3730 | Small BARQ’S® Root Beer Float | 3.99
2025-01-28 14:20:02.740915 | 3731 | Small Coca-Cola® Float | 3.49
2025-01-28 14:20:02.740915 | 3731 | Small Fanta® Orange Float | 3.49
2025-01-28 14:20:02.740915 | 3731 | Small Dr Pepper® Float | 3.49
2025-01-28 14:20:02.740915 | 3731 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:02.740915 | 3731 | Small BARQ’S® Root Beer Float | 3.49
2025-01-28 14:20:04.444958 | 3732 | Small Coca-Cola® Float | No price
2025-01-28 14:20:04.444958 | 3732 | Small Fanta® Orange Float | No price
2025-01-28 14:20:04.444958 | 3732 | Small Dr Pepper® Float | No price
2025-01-28 14:20:04.444958 | 3732 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:04.444958 | 3732 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:06.377299 | 3733 | Small Coca-Cola® Float | 3.29
2025-01-28 14:20:06.377299 | 3733 | Small Fanta® Orange Float | 3.29
2025-01-28 14:20:06.377299 | 3733 | Small Dr Pepper® Float | 3.29
2025-01-28 14:20:06.377299 | 3733 | Jr. Deluxe Cheeseburger | 2.19
2025-01-28 14:20:06.377299 | 3733 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 14:20:08.044282 | 3734 | Small Coca-Cola® Float | No price
2025-01-28 14:20:08.044282 | 3734 | Small Fanta® Orange Float | No price
2025-01-28 14:20:08.044282 | 3734 | Small Dr Pepper® Float | No price
2025-01-28 14:20:08.044282 | 3734 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:08.044282 | 3734 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:09.964650 | 3735 | Small Coca-Cola® Float | 3.69
2025-01-28 14:20:09.964650 | 3735 | Small Fanta® Orange Float | 3.69
2025-01-28 14:20:09.964650 | 3735 | Small Dr Pepper® Float | 3.69
2025-01-28 14:20:09.964650 | 3735 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:09.964650 | 3735 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 14:20:11.784355 | 3736 | Small Coca-Cola® Float | 3.29
2025-01-28 14:20:11.784355 | 3736 | Small Fanta® Orange Float | 3.29
2025-01-28 14:20:11.784355 | 3736 | Small Dr Pepper® Float | 3.29
2025-01-28 14:20:11.784355 | 3736 | Jr. Deluxe Cheeseburger | 2.79
2025-01-28 14:20:11.784355 | 3736 | Small BARQ’S® Root Beer Float | 3.29
2025-01-28 14:20:13.574405 | 3738 | Small Coca-Cola® Float | No price
2025-01-28 14:20:13.574405 | 3738 | Small Fanta® Orange Float | No price
2025-01-28 14:20:13.574405 | 3738 | Small Dr Pepper® Float | No price
2025-01-28 14:20:13.574405 | 3738 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:13.574405 | 3738 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:15.384261 | 3739 | Small Coca-Cola® Float | 3.94
2025-01-28 14:20:15.384261 | 3739 | Small Fanta® Orange Float | 3.94
2025-01-28 14:20:15.384261 | 3739 | Small Dr Pepper® Float | 3.94
2025-01-28 14:20:15.384261 | 3739 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:15.384261 | 3739 | Small BARQ’S® Root Beer Float | 3.94
2025-01-28 14:20:16.871834 | 3740 | Small Coca-Cola® Float | No price
2025-01-28 14:20:16.871834 | 3740 | Small Fanta® Orange Float | No price
2025-01-28 14:20:16.871834 | 3740 | Small Dr Pepper® Float | No price
2025-01-28 14:20:16.871834 | 3740 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:16.871834 | 3740 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:18.809190 | 3743 | Small Coca-Cola® Float | 4.19
2025-01-28 14:20:18.809190 | 3743 | Small Fanta® Orange Float | 4.19
2025-01-28 14:20:18.809190 | 3743 | Small Dr Pepper® Float | 4.19
2025-01-28 14:20:18.809190 | 3743 | Jr. Deluxe Cheeseburger | 2.99
2025-01-28 14:20:18.809190 | 3743 | Small BARQ’S® Root Beer Float | 4.19
2025-01-28 14:20:20.315865 | 3744 | Small Coca-Cola® Float | 4.49
2025-01-28 14:20:20.315865 | 3744 | Small Fanta® Orange Float | 4.49
2025-01-28 14:20:20.315865 | 3744 | Small Dr Pepper® Float | 4.49
2025-01-28 14:20:20.315865 | 3744 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:20.315865 | 3744 | Small BARQ’S® Root Beer Float | 4.49
2025-01-28 14:20:22.175729 | 3745 | Small Coca-Cola® Float | 3.79
2025-01-28 14:20:22.175729 | 3745 | Small Fanta® Orange Float | 3.79
2025-01-28 14:20:22.175729 | 3745 | Small Dr Pepper® Float | 3.79
2025-01-28 14:20:22.175729 | 3745 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:22.175729 | 3745 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 14:20:23.888698 | 3746 | Small Coca-Cola® Float | No price
2025-01-28 14:20:23.888698 | 3746 | Small Fanta® Orange Float | No price
2025-01-28 14:20:23.888698 | 3746 | Small Dr Pepper® Float | No price
2025-01-28 14:20:23.888698 | 3746 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 14:20:23.888698 | 3746 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:25.465272 | 3747 | Small Coca-Cola® Float | No price
2025-01-28 14:20:25.465272 | 3747 | Small Fanta® Orange Float | No price
2025-01-28 14:20:25.465272 | 3747 | Small Dr Pepper® Float | No price
2025-01-28 14:20:25.465272 | 3747 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:25.465272 | 3747 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:27.380724 | 3748 | Small Coca-Cola® Float | 3.79
2025-01-28 14:20:27.380724 | 3748 | Small Fanta® Orange Float | 3.79
2025-01-28 14:20:27.380724 | 3748 | Small Dr Pepper® Float | 3.79
2025-01-28 14:20:27.380724 | 3748 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:27.380724 | 3748 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 14:20:28.754102 | 3749 | Small Coca-Cola® Float | No price
2025-01-28 14:20:28.754102 | 3749 | Small Fanta® Orange Float | No price
2025-01-28 14:20:28.754102 | 3749 | Small Dr Pepper® Float | No price
2025-01-28 14:20:28.754102 | 3749 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:28.754102 | 3749 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:30.984177 | 3750 | Small Coca-Cola® Float | 4.19
2025-01-28 14:20:30.984177 | 3750 | Small Fanta® Orange Float | 4.19
2025-01-28 14:20:30.984177 | 3750 | Small Dr Pepper® Float | 4.19
2025-01-28 14:20:30.984177 | 3750 | Jr. Deluxe Cheeseburger | 2.79
2025-01-28 14:20:30.984177 | 3750 | Small BARQ’S® Root Beer Float | 4.19
2025-01-28 14:20:32.659383 | 3751 | Small Coca-Cola® Float | 4.08
2025-01-28 14:20:32.659383 | 3751 | Small Fanta® Orange Float | 4.08
2025-01-28 14:20:32.659383 | 3751 | Small Dr Pepper® Float | 4.08
2025-01-28 14:20:32.659383 | 3751 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:32.659383 | 3751 | Small BARQ’S® Root Beer Float | 4.08
2025-01-28 14:20:34.514086 | 3752 | Small Coca-Cola® Float | 3.69
2025-01-28 14:20:34.514086 | 3752 | Small Fanta® Orange Float | 3.69
2025-01-28 14:20:34.514086 | 3752 | Small Dr Pepper® Float | 3.69
2025-01-28 14:20:34.514086 | 3752 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 14:20:34.514086 | 3752 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 14:20:36.280020 | 3753 | Small Coca-Cola® Float | 3.79
2025-01-28 14:20:36.280020 | 3753 | Small Fanta® Orange Float | 3.79
2025-01-28 14:20:36.280020 | 3753 | Small Dr Pepper® Float | 3.79
2025-01-28 14:20:36.280020 | 3753 | Jr. Deluxe Cheeseburger | 3.09
2025-01-28 14:20:36.280020 | 3753 | Small BARQ’S® Root Beer Float | 3.79
2025-01-28 14:20:37.796097 | 3754 | Small Coca-Cola® Float | 4.18
2025-01-28 14:20:37.796097 | 3754 | Small Fanta® Orange Float | 4.18
2025-01-28 14:20:37.796097 | 3754 | Small Dr Pepper® Float | 4.18
2025-01-28 14:20:37.796097 | 3754 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 14:20:37.796097 | 3754 | Small BARQ’S® Root Beer Float | 4.18
2025-01-28 14:20:39.565407 | 3755 | Small Coca-Cola® Float | 3.58
2025-01-28 14:20:39.565407 | 3755 | Small Fanta® Orange Float | 3.58
2025-01-28 14:20:39.565407 | 3755 | Small Dr Pepper® Float | 3.58
2025-01-28 14:20:39.565407 | 3755 | Jr. Deluxe Cheeseburger | 2.49
2025-01-28 14:20:39.565407 | 3755 | Small BARQ’S® Root Beer Float | 3.58
2025-01-28 14:20:41.360581 | 3756 | Small Coca-Cola® Float | 3.69
2025-01-28 14:20:41.360581 | 3756 | Small Fanta® Orange Float | 3.69
2025-01-28 14:20:41.360581 | 3756 | Small Dr Pepper® Float | 3.69
2025-01-28 14:20:41.360581 | 3756 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:41.360581 | 3756 | Small BARQ’S® Root Beer Float | 3.69
2025-01-28 14:20:42.781309 | 3757 | Small Coca-Cola® Float | No price
2025-01-28 14:20:42.781309 | 3757 | Small Fanta® Orange Float | No price
2025-01-28 14:20:42.781309 | 3757 | Small Dr Pepper® Float | No price
2025-01-28 14:20:42.781309 | 3757 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:42.781309 | 3757 | Small BARQ’S® Root Beer Float | No price
2025-01-28 14:20:44.631313 | 3758 | Small Coca-Cola® Float | 4.19
2025-01-28 14:20:44.631313 | 3758 | Small Fanta® Orange Float | 4.19
2025-01-28 14:20:44.631313 | 3758 | Small Dr Pepper® Float | 4.19
2025-01-28 14:20:44.631313 | 3758 | Jr. Deluxe Cheeseburger | No price
2025-01-28 14:20:44.631313 | 3758 | Small BARQ’S® Root Beer Float | 4.19
2025-01-28 14:20:46.637254 | 3760 | Small Coca-Cola® Float | 3.99
2025-01-28 14:20:46.637254 | 3760 | Small Fanta® Orange Float | 3.99
2025-01-28 14:20:46.637254 | 3760 | Small Dr Pepper® Float | 3.99
2025-01-28 14:20:46.637254 | 3760 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:46.637254 | 3760 | Small BARQ’S® Root Beer Float | 3.99
2025-01-28 14:20:48.347682 | 3761 | Small Coca-Cola® Float | 4.49
2025-01-28 14:20:48.347682 | 3761 | Small Fanta® Orange Float | 4.49
2025-01-28 14:20:48.347682 | 3761 | Small Dr Pepper® Float | 4.49
2025-01-28 14:20:48.347682 | 3761 | Jr. Deluxe Cheeseburger | 1.99
2025-01-28 14:20:48.347682 | 3761 | Small BARQ’S® Root Beer Float | 4.49
2025-01-28 14:20:49.944382 | 3762 | Small Coca-Cola® Float | 3.74
2025-01-28 14:20:49.944382 | 3762 | Small Fanta® Orange Float | 3.74
2025-01-28 14:20:49.944382 | 3762 | Small Dr Pepper® Float | 3.74
2025-01-28 14:20:49.944382 | 3762 | Jr. Deluxe Cheeseburger | 1.99
